wordID,displayWordSeq,displayCol,pixelX,wordState,displayString,"inChainList","inBoxList",aligned,void,stretch,replaceWord
2944,0,0,200,0,...,"{}","{}",1,0,0, 
2945,0,0,200,0,...,"{}","{}",1,0,0, 
2946,0,1,300,0,I,"{}","{}",1,0,0, 
2947,0,2,400,0,don't,"{}","{}",1,0,0, 
2948,0,3,500,0,know,"{}","{}",1,0,0, 
2949,0,4,600,0,.,"{}","{}",1,0,0, 
2950,0,0,200,0,Oh,"{}","{}",1,0,0, 
2951,0,1,300,0,I,"{}","{}",1,0,0, 
2952,0,2,400,0,freaked,"{}","{}",1,0,0, 
2953,0,3,500,0,*Cookie,"{}","{}",1,0,0, 
2954,0,4,600,0,and,"{}","{}",1,0,0, 
2955,0,5,700,0,",","{}","{}",1,0,0, 
2956,0,0,200,0,...,"{}","{}",1,0,0, 
2957,0,1,300,0,*Rita,"{}","{}",1,0,0, 
2958,0,2,400,0,and,"{}","{}",1,0,0, 
2959,0,3,500,0,",","{}","{}",1,0,0, 
2960,0,0,200,0,...,"{}","{}",1,0,0, 
2961,0,1,300,0,*Gary,"{}","{}",1,0,0, 
2962,0,2,400,0,out,"{}","{}",1,0,0, 
2963,0,3,500,0,tonight,"{}","{}",1,0,0, 
2964,0,4,600,0,.,"{}","{}",1,0,0, 
2965,0,0,200,0,...,"{}","{}",1,0,0, 
2966,0,1,300,0,Remember,"{}","{}",1,0,0, 
2967,0,2,400,0,the,"{}","{}",1,0,0, 
2968,0,3,500,0,Plain-,"{}","{}",1,0,0, 
2969,0,4,600,0,..,"{}","{}",1,0,0, 
2970,0,5,700,0,Plainfeather,"{}","{}",1,0,0, 
2971,0,6,800,0,uh,"{}","{}",1,0,0, 
2972,0,7,900,0,..,"{}","{}",1,0,0, 
2973,0,8,1000,0,Claypit,"{}","{}",1,0,0, 
2974,0,9,1100,0,?,"{}","{}",1,0,0, 
2975,0,0,200,0,...,"{}","{}",1,0,0, 
2976,0,1,300,0,where,"{}","{}",1,0,0, 
2977,0,2,400,0,that,"{}","{}",1,0,0, 
2978,0,3,500,0,red,"{}","{}",1,0,0, 
2979,0,4,600,0,clay,"{}","{}",1,0,0, 
2980,0,5,700,0,is,"{}","{}",1,0,0, 
2981,0,6,800,0,?,"{}","{}",1,0,0, 
2982,0,0,200,0,...,"{}","{}",1,0,0, 
2983,0,1,300,0,Mhm,"{}","{}",1,0,0, 
2984,0,2,400,0,.,"{}","{}",1,0,0, 
2985,0,0,200,0,...,"{}","{}",1,0,0, 
2986,0,1,300,0,Right,"{}","{}",1,0,0, 
2987,0,2,400,0,there,"{}","{}",1,0,0, 
2988,0,3,500,0,.,"{}","{}",1,0,0, 
2989,0,0,200,0,...,"{}","{}",1,0,0, 
2990,0,1,300,0,I,"{}","{}",1,0,0, 
2991,0,2,400,0,saw,"{}","{}",1,0,0, 
2992,0,3,500,0,my,"{}","{}",1,0,0, 
2993,0,4,600,0,..,"{}","{}",1,0,0, 
2994,0,5,700,0,my,"{}","{}",1,0,0, 
2995,0,6,800,0,speedometer,"{}","{}",1,0,0, 
2996,0,7,900,0,just,"{}","{}",1,0,0, 
2997,0,8,1000,0,go,"{}","{}",1,0,0, 
2998,0,9,1100,0,Brr:,"{}","{}",1,0,0, 
2999,0,10,1200,0,.,"{}","{}",1,0,0, 
3000,0,0,200,0,..,"{}","{}",1,0,0, 
3001,0,1,300,0,like,"{}","{}",1,0,0, 
3002,0,2,400,0,that,"{}","{}",1,0,0, 
3003,0,3,500,0,just,"{}","{}",1,0,0, 
3004,0,4,600,0,dow:n,"{}","{}",1,0,0, 
3005,0,5,700,0,.,"{}","{}",1,0,0, 
3006,0,0,200,0,You,"{}","{}",1,0,0, 
3007,0,1,300,0,know,"{}","{}",1,0,0, 
3008,0,2,400,0,",","{}","{}",1,0,0, 
3009,0,0,200,0,and,"{}","{}",1,0,0, 
3010,0,1,300,0,I,"{}","{}",1,0,0, 
3011,0,2,400,0,knew,"{}","{}",1,0,0, 
3012,0,3,500,0,exactly,"{}","{}",1,0,0, 
3013,0,4,600,0,what,"{}","{}",1,0,0, 
3014,0,5,700,0,it,"{}","{}",1,0,0, 
3015,0,6,800,0,was,"{}","{}",1,0,0, 
3016,0,7,900,0,.,"{}","{}",1,0,0, 
3017,0,0,200,0,...,"{}","{}",1,0,0, 
3018,0,1,300,0,What,"{}","{}",1,0,0, 
3019,0,2,400,0,I,"{}","{}",1,0,0, 
3020,0,3,500,0,have,"{}","{}",1,0,0, 
3021,0,4,600,0,to,"{}","{}",1,0,0, 
3022,0,5,700,0,do,"{}","{}",1,0,0, 
3023,0,6,800,0,",","{}","{}",1,0,0, 
3024,0,0,200,0,is,"{}","{}",1,0,0, 
3025,0,1,300,0,take,"{}","{}",1,0,0, 
3026,0,2,400,0,off,"{}","{}",1,0,0, 
3027,0,3,500,0,the,"{}","{}",1,0,0, 
3028,0,4,600,0,distributor,"{}","{}",1,0,0, 
3029,0,5,700,0,wire,"{}","{}",1,0,0, 
3030,0,6,800,0,",","{}","{}",1,0,0, 
3031,0,0,200,0,and,"{}","{}",1,0,0, 
3032,0,1,300,0,splice,"{}","{}",1,0,0, 
3033,0,2,400,0,it,"{}","{}",1,0,0, 
3034,0,3,500,0,in,"{}","{}",1,0,0, 
3035,0,4,600,0,with,"{}","{}",1,0,0, 
3036,0,5,700,0,the,"{}","{}",1,0,0, 
3037,0,6,800,0,fuel,"{}","{}",1,0,0, 
3038,0,7,900,0,pump,"{}","{}",1,0,0, 
3039,0,8,1000,0,wire,"{}","{}",1,0,0, 
3040,0,9,1100,0,.,"{}","{}",1,0,0, 
3041,0,0,200,0,...,"{}","{}",1,0,0, 
3042,0,1,300,0,[Mhm],"{}","{}",1,0,0, 
3043,0,2,400,0,.,"{}","{}",1,0,0, 
3044,0,0,200,0,[Because],"{}","{}",1,0,0, 
3045,0,1,300,0,my:,"{}","{}",1,0,0, 
3046,0,2,400,0,..,"{}","{}",1,0,0, 
3047,0,3,500,0,fuel,"{}","{}",1,0,0, 
3048,0,4,600,0,pump,"{}","{}",1,0,0, 
3049,0,5,700,0,is,"{}","{}",1,0,0, 
3050,0,6,800,0,now,"{}","{}",1,0,0, 
3051,0,7,900,0,electric,"{}","{}",1,0,0, 
3052,0,8,1000,0,",","{}","{}",1,0,0, 
3053,0,0,200,0,..,"{}","{}",1,0,0, 
3054,0,1,300,0,Never,"{}","{}",1,0,0, 
3055,0,2,400,0,used,"{}","{}",1,0,0, 
3056,0,3,500,0,to,"{}","{}",1,0,0, 
3057,0,4,600,0,be,"{}","{}",1,0,0, 
3058,0,5,700,0,.,"{}","{}",1,0,0, 
3059,0,0,200,0,...,"{}","{}",1,0,0, 
3060,0,1,300,0,Mhm,"{}","{}",1,0,0, 
3061,0,2,400,0,.,"{}","{}",1,0,0, 
3062,0,0,200,0,...,"{}","{}",1,0,0, 
3063,0,1,300,0,Hand,"{}","{}",1,0,0, 
3064,0,2,400,0,me,"{}","{}",1,0,0, 
3065,0,3,500,0,that,"{}","{}",1,0,0, 
3066,0,4,600,0,ashtray,"{}","{}",1,0,0, 
3067,0,5,700,0,.,"{}","{}",1,0,0, 
3068,0,0,200,0,...,"{}","{}",1,0,0, 
3069,0,1,300,0,Or,"{}","{}",1,0,0, 
3070,0,2,400,0,your,"{}","{}",1,0,0, 
3071,0,3,500,0,light,"{}","{}",1,0,0, 
3072,0,4,600,0,",","{}","{}",1,0,0, 
3073,0,0,200,0,I,"{}","{}",1,0,0, 
3074,0,1,300,0,mean,"{}","{}",1,0,0, 
3075,0,2,400,0,.,"{}","{}",1,0,0, 
3076,0,0,200,0,..,"{}","{}",1,0,0, 
3077,0,1,300,0,Your,"{}","{}",1,0,0, 
3078,0,2,400,0,light,"{}","{}",1,0,0, 
3079,0,3,500,0,.,"{}","{}",1,0,0, 
3080,0,0,200,0,...,"{}","{}",1,0,0, 
3081,0,1,300,0,It's,"{}","{}",1,0,0, 
3082,0,2,400,0,behind,"{}","{}",1,0,0, 
3083,0,3,500,0,the,"{}","{}",1,0,0, 
3084,0,4,600,0,sewing,"{}","{}",1,0,0, 
3085,0,5,700,0,machine,"{}","{}",1,0,0, 
3086,0,6,800,0,.,"{}","{}",1,0,0, 
3087,0,0,200,0,And,"{}","{}",1,0,0, 
3088,0,1,300,0,uh:,"{}","{}",1,0,0, 
3089,0,2,400,0,",","{}","{}",1,0,0, 
3090,0,0,200,0,...,"{}","{}",1,0,0, 
3091,0,1,300,0,sometimes,"{}","{}",1,0,0, 
3092,0,2,400,0,it,"{}","{}",1,0,0, 
3093,0,3,500,0,gets,"{}","{}",1,0,0, 
3094,0,4,600,0,loose,"{}","{}",1,0,0, 
3095,0,5,700,0,.,"{}","{}",1,0,0, 
3096,0,0,200,0,...,"{}","{}",1,0,0, 
3097,0,0,200,0,And,"{}","{}",1,0,0, 
3098,0,1,300,0,..,"{}","{}",1,0,0, 
3099,0,2,400,0,no,"{}","{}",1,0,0, 
3100,0,3,500,0,more,"{}","{}",1,0,0, 
3101,0,4,600,0,fuel,"{}","{}",1,0,0, 
3102,0,5,700,0,.,"{}","{}",1,0,0, 
3103,0,0,200,0,Unhunh,"{}","{}",1,0,0, 
3104,0,1,300,0,",","{}","{}",1,0,0, 
3105,0,0,200,0,So,"{}","{}",1,0,0, 
3106,0,1,300,0,I,"{}","{}",1,0,0, 
3107,0,2,400,0,stopped,"{}","{}",1,0,0, 
3108,0,3,500,0,the,"{}","{}",1,0,0, 
3109,0,4,600,0,car,"{}","{}",1,0,0, 
3110,0,5,700,0,",","{}","{}",1,0,0, 
3111,0,0,200,0,and,"{}","{}",1,0,0, 
3112,0,1,300,0,they,"{}","{}",1,0,0, 
3113,0,2,400,0,said,"{}","{}",1,0,0, 
3114,0,3,500,0,what,"{}","{}",1,0,0, 
3115,0,4,600,0,are,"{}","{}",1,0,0, 
3116,0,5,700,0,you,"{}","{}",1,0,0, 
3117,0,6,800,0,doing,"{}","{}",1,0,0, 
3118,0,7,900,0,.,"{}","{}",1,0,0, 
3119,0,0,200,0,I,"{}","{}",1,0,0, 
3120,0,1,300,0,said,"{}","{}",1,0,0, 
3121,0,2,400,0,",","{}","{}",1,0,0, 
3122,0,0,200,0,oh,"{}","{}",1,0,0, 
3123,0,1,300,0,",","{}","{}",1,0,0, 
3124,0,0,200,0,I,"{}","{}",1,0,0, 
3125,0,1,300,0,gotta,"{}","{}",1,0,0, 
3126,0,2,400,0,tighten,"{}","{}",1,0,0, 
3127,0,3,500,0,this,"{}","{}",1,0,0, 
3128,0,4,600,0,wire,"{}","{}",1,0,0, 
3129,0,5,700,0,here,"{}","{}",1,0,0, 
3130,0,6,800,0,.,"{}","{}",1,0,0, 
3131,0,0,200,0,...,"{}","{}",1,0,0, 
3132,0,1,300,0,...,"{}","{}",1,0,0, 
3133,0,2,400,0,So,"{}","{}",1,0,0, 
3134,0,3,500,0,I,"{}","{}",1,0,0, 
3135,0,4,600,0,had,"{}","{}",1,0,0, 
3136,0,5,700,0,*Cookie,"{}","{}",1,0,0, 
3137,0,6,800,0,..,"{}","{}",1,0,0, 
3138,0,7,900,0,turn,"{}","{}",1,0,0, 
3139,0,8,1000,0,on,"{}","{}",1,0,0, 
3140,0,9,1100,0,the,"{}","{}",1,0,0, 
3141,0,10,1200,0,ignition,"{}","{}",1,0,0, 
3142,0,11,1300,0,and,"{}","{}",1,0,0, 
3143,0,12,1400,0,turn,"{}","{}",1,0,0, 
3144,0,13,1500,0,it,"{}","{}",1,0,0, 
3145,0,14,1600,0,off,"{}","{}",1,0,0, 
3146,0,15,1700,0,.,"{}","{}",1,0,0, 
3147,0,0,200,0,...,"{}","{}",1,0,0, 
3148,0,1,300,0,So,"{}","{}",1,0,0, 
3149,0,2,400,0,",","{}","{}",1,0,0, 
3150,0,0,200,0,..,"{}","{}",1,0,0, 
3151,0,1,300,0,cause,"{}","{}",1,0,0, 
3152,0,2,400,0,see,"{}","{}",1,0,0, 
3153,0,3,500,0,",","{}","{}",1,0,0, 
3154,0,0,200,0,once,"{}","{}",1,0,0, 
3155,0,1,300,0,you,"{}","{}",1,0,0, 
3156,0,2,400,0,turn,"{}","{}",1,0,0, 
3157,0,3,500,0,that,"{}","{}",1,0,0, 
3158,0,4,600,0,key,"{}","{}",1,0,0, 
3159,0,5,700,0,on,"{}","{}",1,0,0, 
3160,0,6,800,0,",","{}","{}",1,0,0, 
3161,0,0,200,0,...,"{}","{}",1,0,0, 
3162,0,1,300,0,then,"{}","{}",1,0,0, 
3163,0,2,400,0,you,"{}","{}",1,0,0, 
3164,0,3,500,0,hear,"{}","{}",1,0,0, 
3165,0,4,600,0,the%,"{}","{}",1,0,0, 
3166,0,5,700,0,",","{}","{}",1,0,0, 
3167,0,0,200,0,..,"{}","{}",1,0,0, 
3168,0,1,300,0,the,"{}","{}",1,0,0, 
3169,0,2,400,0,fuel,"{}","{}",1,0,0, 
3170,0,3,500,0,pump,"{}","{}",1,0,0, 
3171,0,4,600,0,..,"{}","{}",1,0,0, 
3172,0,5,700,0,come,"{}","{}",1,0,0, 
3173,0,6,800,0,on,"{}","{}",1,0,0, 
3174,0,7,900,0,.,"{}","{}",1,0,0, 
3175,0,0,200,0,...,"{}","{}",1,0,0, 
3176,0,1,300,0,Mhm,"{}","{}",1,0,0, 
3177,0,2,400,0,.,"{}","{}",1,0,0, 
3178,0,0,200,0,...,"{}","{}",1,0,0, 
3179,0,1,300,0,And,"{}","{}",1,0,0, 
3180,0,2,400,0,if,"{}","{}",1,0,0, 
3181,0,3,500,0,the,"{}","{}",1,0,0, 
3182,0,4,600,0,wire's,"{}","{}",1,0,0, 
3183,0,5,700,0,not,"{}","{}",1,0,0, 
3184,0,6,800,0,connected,"{}","{}",1,0,0, 
3185,0,7,900,0,right,"{}","{}",1,0,0, 
3186,0,8,1000,0,",","{}","{}",1,0,0, 
3187,0,0,200,0,..,"{}","{}",1,0,0, 
3188,0,1,300,0,it,"{}","{}",1,0,0, 
3189,0,2,400,0,doesn't,"{}","{}",1,0,0, 
3190,0,3,500,0,come,"{}","{}",1,0,0, 
3191,0,4,600,0,on,"{}","{}",1,0,0, 
3192,0,5,700,0,.,"{}","{}",1,0,0, 
3193,0,0,200,0,...,"{}","{}",1,0,0, 
3194,0,1,300,0,Mhm,"{}","{}",1,0,0, 
3195,0,2,400,0,.,"{}","{}",1,0,0, 
3196,0,0,200,0,...,"{}","{}",1,0,0, 
3197,0,1,300,0,So,"{}","{}",1,0,0, 
3198,0,2,400,0,I,"{}","{}",1,0,0, 
3199,0,3,500,0,did,"{}","{}",1,0,0, 
3200,0,4,600,0,that,"{}","{}",1,0,0, 
3201,0,5,700,0,",","{}","{}",1,0,0, 
3202,0,0,200,0,...,"{}","{}",1,0,0, 
3203,0,1,300,0,and,"{}","{}",1,0,0, 
3204,0,2,400,0,I,"{}","{}",1,0,0, 
3205,0,3,500,0,lit,"{}","{}",1,0,0, 
3206,0,4,600,0,a,"{}","{}",1,0,0, 
3207,0,5,700,0,match,"{}","{}",1,0,0, 
3208,0,6,800,0,to,"{}","{}",1,0,0, 
3209,0,7,900,0,find,"{}","{}",1,0,0, 
3210,0,8,1000,0,out,"{}","{}",1,0,0, 
3211,0,9,1100,0,where,"{}","{}",1,0,0, 
3212,0,10,1200,0,I,"{}","{}",1,0,0, 
3213,0,11,1300,0,was,"{}","{}",1,0,0, 
3214,0,12,1400,0,",","{}","{}",1,0,0, 
3215,0,0,200,0,and,"{}","{}",1,0,0, 
3216,0,1,300,0,",","{}","{}",1,0,0, 
3217,0,0,200,0,...,"{}","{}",1,0,0, 
3218,0,1,300,0,n-,"{}","{}",1,0,0, 
3219,0,2,400,0,after,"{}","{}",1,0,0, 
3220,0,3,500,0,everything,"{}","{}",1,0,0, 
3221,0,4,600,0,was,"{}","{}",1,0,0, 
3222,0,5,700,0,"hunkydory,","{}","{}",1,0,0, 
3223,0,6,800,0,"-,","{}","{}",1,0,0, 
3224,0,0,200,0,..,"{}","{}",1,0,0, 
3225,0,1,300,0,then,"{}","{}",1,0,0, 
3226,0,2,400,0,I,"{}","{}",1,0,0, 
3227,0,3,500,0,",","{}","{}",1,0,0, 
3228,0,0,200,0,...,"{}","{}",1,0,0, 
3229,0,1,300,0,shut,"{}","{}",1,0,0, 
3230,0,2,400,0,the,"{}","{}",1,0,0, 
3231,0,3,500,0,hood,"{}","{}",1,0,0, 
3232,0,4,600,0,",","{}","{}",1,0,0, 
3233,0,0,200,0,and,"{}","{}",1,0,0, 
3234,0,1,300,0,got,"{}","{}",1,0,0, 
3235,0,2,400,0,back,"{}","{}",1,0,0, 
3236,0,3,500,0,in,"{}","{}",1,0,0, 
3237,0,4,600,0,",","{}","{}",1,0,0, 
3238,0,0,200,0,and,"{}","{}",1,0,0, 
3239,0,1,300,0,I,"{}","{}",1,0,0, 
3240,0,2,400,0,started,"{}","{}",1,0,0, 
3241,0,3,500,0,up,"{}","{}",1,0,0, 
3242,0,4,600,0,the,"{}","{}",1,0,0, 
3243,0,5,700,0,engine,"{}","{}",1,0,0, 
3244,0,6,800,0,and,"{}","{}",1,0,0, 
3245,0,7,900,0,",","{}","{}",1,0,0, 
3246,0,0,200,0,both,"{}","{}",1,0,0, 
3247,0,1,300,0,*Gary,"{}","{}",1,0,0, 
3248,0,2,400,0,and,"{}","{}",1,0,0, 
3249,0,3,500,0,*Rita,"{}","{}",1,0,0, 
3250,0,4,600,0,were,"{}","{}",1,0,0, 
3251,0,5,700,0,sitting,"{}","{}",1,0,0, 
3252,0,6,800,0,on,"{}","{}",1,0,0, 
3253,0,7,900,0,the,"{}","{}",1,0,0, 
3254,0,8,1000,0,edges,"{}","{}",1,0,0, 
3255,0,9,1100,0,of,"{}","{}",1,0,0, 
3256,0,10,1200,0,their,"{}","{}",1,0,0, 
3257,0,11,1300,0,seat,"{}","{}",1,0,0, 
3258,0,12,1400,0,.,"{}","{}",1,0,0, 
3259,0,0,200,0,...,"{}","{}",1,0,0, 
3260,0,1,300,0,And,"{}","{}",1,0,0, 
3261,0,2,400,0,I,"{}","{}",1,0,0, 
3262,0,3,500,0,turned,"{}","{}",1,0,0, 
3263,0,4,600,0,around,"{}","{}",1,0,0, 
3264,0,5,700,0,and,"{}","{}",1,0,0, 
3265,0,6,800,0,I,"{}","{}",1,0,0, 
3266,0,7,900,0,looked,"{}","{}",1,0,0, 
3267,0,8,1000,0,",","{}","{}",1,0,0, 
3268,0,0,200,0,..,"{}","{}",1,0,0, 
3269,0,1,300,0,and,"{}","{}",1,0,0, 
3270,0,2,400,0,I,"{}","{}",1,0,0, 
3271,0,3,500,0,said,"{}","{}",1,0,0, 
3272,0,4,600,0,",","{}","{}",1,0,0, 
3273,0,0,200,0,...,"{}","{}",1,0,0, 
3274,0,1,300,0,did,"{}","{}",1,0,0, 
3275,0,2,400,0,I,"{}","{}",1,0,0, 
3276,0,3,500,0,scare,"{}","{}",1,0,0, 
3277,0,4,600,0,you,"{}","{}",1,0,0, 
3278,0,5,700,0,kids,"{}","{}",1,0,0, 
3279,0,6,800,0,?,"{}","{}",1,0,0, 
3280,0,0,200,0,...,"{}","{}",1,0,0, 
3281,0,1,300,0,They,"{}","{}",1,0,0, 
3282,0,2,400,0,wouldn't,"{}","{}",1,0,0, 
3283,0,3,500,0,say,"{}","{}",1,0,0, 
3284,0,4,600,0,anything,"{}","{}",1,0,0, 
3285,0,5,700,0,",","{}","{}",1,0,0, 
3286,0,0,200,0,then,"{}","{}",1,0,0, 
3287,0,1,300,0,*Gary,"{}","{}",1,0,0, 
3288,0,2,400,0,goes,"{}","{}",1,0,0, 
3289,0,3,500,0,",","{}","{}",1,0,0, 
3290,0,0,200,0,..,"{}","{}",1,0,0, 
3291,0,1,300,0,..,"{}","{}",1,0,0, 
3292,0,2,400,0,yeah,"{}","{}",1,0,0, 
3293,0,3,500,0,",","{}","{}",1,0,0, 
3294,0,0,200,0,I,"{}","{}",1,0,0, 
3295,0,1,300,0,was,"{}","{}",1,0,0, 
3296,0,2,400,0,scared,"{}","{}",1,0,0, 
3297,0,3,500,0,.,"{}","{}",1,0,0, 
3298,0,0,200,0,@@@,"{}","{}",1,0,0, 
3299,0,0,200,0,...,"{}","{}",1,0,0, 
3300,0,0,200,0,...,"{}","{}",1,0,0, 
3301,0,1,300,0,#But,"{}","{}",1,0,0, 
3302,0,2,400,0,I,"{}","{}",1,0,0, 
3303,0,3,500,0,freaked,"{}","{}",1,0,0, 
3304,0,4,600,0,em,"{}","{}",1,0,0, 
3305,0,5,700,0,out,"{}","{}",1,0,0, 
3306,0,6,800,0,",","{}","{}",1,0,0, 
3307,0,0,200,0,...,"{}","{}",1,0,0, 
3308,0,1,300,0,I,"{}","{}",1,0,0, 
3309,0,2,400,0,don't,"{}","{}",1,0,0, 
3310,0,3,500,0,know,"{}","{}",1,0,0, 
3311,0,4,600,0,.,"{}","{}",1,0,0, 
3312,0,0,200,0,...,"{}","{}",1,0,0, 
3313,0,1,300,0,Then,"{}","{}",1,0,0, 
3314,0,2,400,0,daddy,"{}","{}",1,0,0, 
3315,0,3,500,0,said,"{}","{}",1,0,0, 
3316,0,4,600,0,something,"{}","{}",1,0,0, 
3317,0,5,700,0,about,"{}","{}",1,0,0, 
3318,0,6,800,0,the,"{}","{}",1,0,0, 
3319,0,7,900,0,steering,"{}","{}",1,0,0, 
3320,0,8,1000,0,column,"{}","{}",1,0,0, 
3321,0,9,1100,0,on,"{}","{}",1,0,0, 
3322,0,10,1200,0,my,"{}","{}",1,0,0, 
3323,0,11,1300,0,car,"{}","{}",1,0,0, 
3324,0,12,1400,0,needing,"{}","{}",1,0,0, 
3325,0,13,1500,0,_work,"{}","{}",1,0,0, 
3326,0,14,1600,0,?,"{}","{}",1,0,0, 
3327,0,0,200,0,..,"{}","{}",1,0,0, 
3328,0,1,300,0,Mhm,"{}","{}",1,0,0, 
3329,0,2,400,0,",","{}","{}",1,0,0, 
3330,0,0,200,0,...,"{}","{}",1,0,0, 
3331,0,1,300,0,Said,"{}","{}",1,0,0, 
3332,0,2,400,0,long,"{}","{}",1,0,0, 
3333,0,3,500,0,as,"{}","{}",1,0,0, 
3334,0,4,600,0,I,"{}","{}",1,0,0, 
3335,0,5,700,0,don't,"{}","{}",1,0,0, 
3336,0,6,800,0,drive,"{}","{}",1,0,0, 
3337,0,7,900,0,it,"{}","{}",1,0,0, 
3338,0,8,1000,0,fast,"{}","{}",1,0,0, 
3339,0,9,1100,0,",","{}","{}",1,0,0, 
3340,0,0,200,0,it,"{}","{}",1,0,0, 
3341,0,1,300,0,should,"{}","{}",1,0,0, 
3342,0,2,400,0,be,"{}","{}",1,0,0, 
3343,0,3,500,0,alright,"{}","{}",1,0,0, 
3344,0,4,600,0,.,"{}","{}",1,0,0, 
3345,0,0,200,0,...,"{}","{}",1,0,0, 
3346,0,1,300,0,But,"{}","{}",1,0,0, 
3347,0,2,400,0,oh,"{}","{}",1,0,0, 
3348,0,3,500,0,man,"{}","{}",1,0,0, 
3349,0,4,600,0,I,"{}","{}",1,0,0, 
3350,0,5,700,0,don't,"{}","{}",1,0,0, 
3351,0,6,800,0,know,"{}","{}",1,0,0, 
3352,0,7,900,0,.,"{}","{}",1,0,0, 
3353,0,0,200,0,...,"{}","{}",1,0,0, 
3354,0,1,300,0,See,"{}","{}",1,0,0, 
3355,0,2,400,0,the,"{}","{}",1,0,0, 
3356,0,3,500,0,thing,"{}","{}",1,0,0, 
3357,0,4,600,0,about,"{}","{}",1,0,0, 
3358,0,5,700,0,it,"{}","{}",1,0,0, 
3359,0,6,800,0,is,"{}","{}",1,0,0, 
3360,0,7,900,0,",","{}","{}",1,0,0, 
3361,0,0,200,0,...,"{}","{}",1,0,0, 
3362,0,1,300,0,if,"{}","{}",1,0,0, 
3363,0,2,400,0,I,"{}","{}",1,0,0, 
3364,0,3,500,0,go,"{}","{}",1,0,0, 
3365,0,4,600,0,after,"{}","{}",1,0,0, 
3366,0,5,700,0,*Ken,"{}","{}",1,0,0, 
3367,0,6,800,0,",","{}","{}",1,0,0, 
3368,0,0,200,0,I'm,"{}","{}",1,0,0, 
3369,0,1,300,0,not,"{}","{}",1,0,0, 
3370,0,2,400,0,really,"{}","{}",1,0,0, 
3371,0,3,500,0,gonna,"{}","{}",1,0,0, 
3372,0,4,600,0,have,"{}","{}",1,0,0, 
3373,0,5,700,0,any,"{}","{}",1,0,0, 
3374,0,6,800,0,money,"{}","{}",1,0,0, 
3375,0,7,900,0,.,"{}","{}",1,0,0, 
3376,0,0,200,0,...,"{}","{}",1,0,0, 
3377,0,1,300,0,Mhm,"{}","{}",1,0,0, 
3378,0,2,400,0,",","{}","{}",1,0,0, 
3379,0,0,200,0,...,"{}","{}",1,0,0, 
3380,0,1,300,0,to,"{}","{}",1,0,0, 
3381,0,2,400,0,um:,"{}","{}",1,0,0, 
3382,0,3,500,0,",","{}","{}",1,0,0, 
3383,0,0,200,0,...,"{}","{}",1,0,0, 
3384,0,1,300,0,you,"{}","{}",1,0,0, 
3385,0,2,400,0,know,"{}","{}",1,0,0, 
3386,0,3,500,0,",","{}","{}",1,0,0, 
3387,0,0,200,0,do,"{}","{}",1,0,0, 
3388,0,1,300,0,things,"{}","{}",1,0,0, 
3389,0,2,400,0,.,"{}","{}",1,0,0, 
3390,0,0,200,0,...,"{}","{}",1,0,0, 
3391,0,1,300,0,I'm,"{}","{}",1,0,0, 
3392,0,2,400,0,not,"{}","{}",1,0,0, 
3393,0,3,500,0,saying,"{}","{}",1,0,0, 
3394,0,4,600,0,I'm,"{}","{}",1,0,0, 
3395,0,5,700,0,gonna,"{}","{}",1,0,0, 
3396,0,6,800,0,...,"{}","{}",1,0,0, 
3397,0,7,900,0,pay,"{}","{}",1,0,0, 
3398,0,8,1000,0,for,"{}","{}",1,0,0, 
3399,0,9,1100,0,everything,"{}","{}",1,0,0, 
3400,0,10,1200,0,",","{}","{}",1,0,0, 
3401,0,0,200,0,but,"{}","{}",1,0,0, 
3402,0,1,300,0,",","{}","{}",1,0,0, 
3403,0,0,200,0,...,"{}","{}",1,0,0, 
3404,0,1,300,0,I,"{}","{}",1,0,0, 
3405,0,2,400,0,don't,"{}","{}",1,0,0, 
3406,0,3,500,0,want,"{}","{}",1,0,0, 
3407,0,4,600,0,to,"{}","{}",1,0,0, 
3408,0,5,700,0,be,"{}","{}",1,0,0, 
3409,0,6,800,0,broke:,"{}","{}",1,0,0, 
3410,0,7,900,0,around,"{}","{}",1,0,0, 
3411,0,8,1000,0,him,"{}","{}",1,0,0, 
3412,0,9,1100,0,.,"{}","{}",1,0,0, 
3413,0,0,200,0,...,"{}","{}",1,0,0, 
3414,0,0,200,0,I,"{}","{}",1,0,0, 
3415,0,1,300,0,know,"{}","{}",1,0,0, 
3416,0,2,400,0,",","{}","{}",1,0,0, 
3417,0,0,200,0,that,"{}","{}",1,0,0, 
3418,0,1,300,0,really,"{}","{}",1,0,0, 
3419,0,2,400,0,sucks,"{}","{}",1,0,0, 
3420,0,3,500,0,.,"{}","{}",1,0,0, 
3421,0,0,200,0,...,"{}","{}",1,0,0, 
3422,0,1,300,0,Cause,"{}","{}",1,0,0, 
3423,0,2,400,0,I,"{}","{}",1,0,0, 
3424,0,3,500,0,wanna,"{}","{}",1,0,0, 
3425,0,4,600,0,at,"{}","{}",1,0,0, 
3426,0,5,700,0,least,"{}","{}",1,0,0, 
3427,0,6,800,0,be,"{}","{}",1,0,0, 
3428,0,7,900,0,[able,"{}","{}",1,0,0, 
3429,0,8,1000,0,|to,"{}","{}",1,0,0, 
3430,0,9,1100,0,|put],"{}","{}",1,0,0, 
3431,0,10,1200,0,...,"{}","{}",1,0,0, 
3432,0,11,1300,0,gas,"{}","{}",1,0,0, 
