docId,unitId,unitStart,unitEnd,sequence,participant,order,transcript,text,POS_dft,kind,endNote,corpusSeq,tokenSeq,place,negPlace,turnOrder,pSentOrder,turnSeq,pSentSeq,unitStartSkipPause,unitDur,unitDurSkipPause
sbc034,1,0.000,4.475,1,>ENV;,1,((DOOR_OPENING_AND_CLOSING)),((DOOR_OPENING_AND_CLOSING)),X,Action,"",249196,1,,,1,1,1,1,0.000,4.475,4.475
sbc034,597,1152.963,1155.363,597,KAREN;,4,?,?,PUNCT,EndNote,appeal,253170,3975,,,4,15,237,298,1153.463,2.400,1.900
sbc034,598,1155.307,1156.292,598,SCOTT;,1,[N]ot,Not,PROPN,Word,"",253172,3977,1,3,1,1,238,300,1155.307,0.985,0.985
sbc034,598,1155.307,1156.292,598,SCOTT;,2,a,a,DET,Word,"",253173,3978,2,2,2,2,238,300,1155.307,0.985,0.985
sbc034,598,1155.307,1156.292,598,SCOTT;,3,graduate,graduate,NOUN,Word,"",253174,3979,3,1,3,3,238,300,1155.307,0.985,0.985
sbc034,598,1155.307,1156.292,598,SCOTT;,4,.,.,PUNCT,EndNote,final,253175,3980,,,4,4,238,300,1155.307,0.985,0.985
sbc034,599,1156.292,1157.737,599,KAREN;,1,(...),(...),X,Pause,"",253177,3982,,,1,1,239,301,1156.792,1.445,0.945
sbc034,599,1156.292,1157.737,599,KAREN;,2,Alum,Alum,PROPN,Word,"",253178,3983,1,1,2,2,239,301,1156.792,1.445,0.945
sbc034,599,1156.292,1157.737,599,KAREN;,3,?,?,PUNCT,EndNote,appeal,253179,3984,,,3,3,239,301,1156.792,1.445,0.945
sbc034,600,1157.737,1158.715,600,SCOTT;,1,(...),(...),X,Pause,"",253181,3986,,,1,1,240,302,1158.237,0.978,0.478
sbc034,600,1157.737,1158.715,600,SCOTT;,2,Alum,Alum,PROPN,Word,"",253182,3987,1,1,2,2,240,302,1158.237,0.978,0.478
sbc034,600,1157.737,1158.715,600,SCOTT;,3,.,.,PUNCT,EndNote,final,253183,3988,,,3,3,240,302,1158.237,0.978,0.478
sbc034,601,1158.715,1159.531,601,KAREN;,1,(...),(...),X,Pause,"",253185,3990,,,1,1,241,303,1159.215,0.816,0.316
sbc034,601,1158.715,1159.531,601,KAREN;,2,Alum,Alum,PROPN,Word,"",253186,3991,1,1,2,2,241,303,1159.215,0.816,0.316
sbc034,601,1158.715,1159.531,601,KAREN;,3,?,?,PUNCT,EndNote,appeal,253187,3992,,,3,3,241,303,1159.215,0.816,0.316
sbc034,602,1159.531,1161.250,602,KAREN;,1,(...),(...),X,Pause,"",253189,3994,,,5,1,241,304,1160.031,1.719,1.219
sbc034,602,1159.531,1161.250,602,KAREN;,2,Alum,Alum,PROPN,Word,"",253190,3995,1,1,6,2,241,304,1160.031,1.719,1.219
sbc034,602,1159.531,1161.250,602,KAREN;,3,?,?,PUNCT,EndNote,appeal,253191,3996,,,7,3,241,304,1160.031,1.719,1.219
sbc034,603,1161.250,1163.467,603,KAREN;,1,(...),(...),X,Pause,"",253193,3998,,,9,1,241,305,1161.750,2.217,1.717
sbc034,603,1161.250,1163.467,603,KAREN;,2,<VOX,<VOX,X,Tag,"",253194,3999,,,10,2,241,305,1161.750,2.217,1.717
sbc034,603,1161.250,1163.467,603,KAREN;,3,Alum,Alum,PROPN,Word,"",253195,4000,1,1,11,3,241,305,1161.750,2.217,1.717
sbc034,603,1161.250,1163.467,603,KAREN;,4,VOX>,VOX>,X,Tag,"",253196,4001,,,12,4,241,305,1161.750,2.217,1.717
sbc034,603,1161.250,1163.467,603,KAREN;,5,?,?,PUNCT,EndNote,appeal,253197,4002,,,13,5,241,305,1161.750,2.217,1.717
sbc034,604,1163.467,1165.655,604,KAREN;,1,(...),(...),X,Pause,"",253199,4004,,,15,1,241,306,1163.967,2.188,1.688
sbc034,604,1163.467,1165.655,604,KAREN;,2,So,So,ADV,Word,"",253200,4005,1,1,16,2,241,306,1163.967,2.188,1.688
sbc034,604,1163.467,1165.655,604,KAREN;,3,.,.,PUNCT,EndNote,final,253201,4006,,,17,3,241,306,1163.967,2.188,1.688
sbc034,605,1165.655,1171.217,605,KAREN;,1,(...),(...),X,Pause,"",253203,4008,,,19,1,241,307,1168.170,5.562,3.047
sbc034,605,1165.655,1171.217,605,KAREN;,2,A,A,DET,Word,"",253204,4009,1,6,20,2,241,307,1168.170,5.562,3.047
sbc034,605,1165.655,1171.217,605,KAREN;,3,Color,Color,NOUN,Word,"",253205,4010,2,5,21,3,241,307,1168.170,5.562,3.047
sbc034,605,1165.655,1171.217,605,KAREN;,4,in,in,ADP,Word,"",253206,4011,3,4,22,4,241,307,1168.170,5.562,3.047
sbc034,605,1165.655,1171.217,605,KAREN;,5,Your,Your,DET,Word,"",253207,4012,4,3,23,5,241,307,1168.170,5.562,3.047
sbc034,605,1165.655,1171.217,605,KAREN;,6,Garden,Garden,PROPN,Word,"",253208,4013,5,2,24,6,241,307,1168.170,5.562,3.047
sbc034,605,1165.655,1171.217,605,KAREN;,7,book,book,NOUN,Word,"",253209,4014,6,1,25,7,241,307,1168.170,5.562,3.047
sbc034,605,1165.655,1171.217,605,KAREN;,8,.,.,PUNCT,EndNote,final,253210,4015,,,26,8,241,307,1168.170,5.562,3.047
sbc034,606,1171.217,1176.054,606,KAREN;,1,(...),(...),X,Pause,"",253212,4017,,,28,1,241,308,1173.007,4.837,3.047
